freq=960.00Hz 
M, 106047917, 4, -268.228851, 816.424744, -175.020111, 1, 0, 0, 0, 4.00
M, 106047917, 5, -176.455521, 810.652832, -162.380753, 1, 0, 0, 0, 4.00
M, 106047917, 6, -152.798889, 811.584351, -163.476608, 1, 0, 0, 0, 3.52
M, 106047917, 7, -129.995911, 811.082947, -167.788712, 1, 0, 0, 0, 4.00
M, 106048958, 0, -313.137909, 818.578552, -181.396240, 1, 0, 0, 0, 4.00
M, 106048958, 1, -240.640350, 810.131348, -166.041489, 1, 0, 0, 0, 4.00
M, 106048958, 2, -316.303040, 816.930115, -223.885727, 1, 0, 0, 0, 4.00
M, 106048958, 3, -211.820801, 810.048340, -161.423523, 1, 0, 0, 0, 3.79
M, 106048958, 4, -268.228729, 816.423157, -175.019516, 1, 0, 0, 0, 4.00
M, 106048958, 5, -176.456177, 810.651794, -162.380005, 1, 0, 0, 0, 4.00
M, 106048958, 6, -152.797424, 811.585693, -163.475922, 1, 0, 0, 0, 4.00
M, 106048958, 7, -130.004852, 811.067749, -167.785065, 1, 0, 0, 0, 3.07
M, 106050000, 0, -313.128662, 818.589355, -181.390549, 1, 0, 0, 0, 3.57
M, 106050000, 1, -240.640686, 810.128967, -166.040497, 1, 0, 0, 0, 4.00
M, 106050000, 2, -316.302246, 816.930725, -223.885193, 1, 0, 0, 0, 4.00
M, 106050000, 3, -211.816772, 810.051697, -161.421982, 1, 0, 0, 0, 4.00
M, 106050000, 4, -268.236664, 816.414246, -175.024765, 1, 0, 0, 0, 3.32
M, 106050000, 5, -176.456802, 810.650513, -162.379227, 1, 0, 0, 0, 4.00
M, 106050000, 6, -152.797897, 811.584534, -163.474701, 1, 0, 0, 0, 4.00
M, 106050000, 7, -130.002640, 811.071716, -167.785187, 1, 0, 0, 0, 4.00
M, 106051042, 0, -313.130676, 818.585815, -181.392090, 1, 0, 0, 0, 4.00
M, 106051042, 1, -240.619293, 810.140808, -166.035797, 1, 0, 0, 0, 3.34
M, 106051042, 2, -316.301422, 816.931213, -223.884720, 1, 0, 0, 0, 4.00
M, 106051042, 3, -211.816391, 810.051086, -161.420715, 1, 0, 0, 0, 4.00
M, 106051042, 4, -268.235168, 816.414001, -175.023270, 1, 0, 0, 0, 4.00
M, 106051042, 5, -176.450302, 810.651062, -162.385727, 1, 0, 0, 0, 3.34
M, 106051042, 6, -152.798340, 811.583374, -163.473511, 1, 0, 0, 0, 4.00
M, 106051042, 7, -130.003113, 811.071045, -167.784470, 1, 0, 0, 0, 4.00
M, 106052083, 0, -313.130096, 818.585754, -181.391968, 1, 0, 0, 0, 4.00
M, 106052083, 1, -240.623215, 810.136047, -166.035370, 1, 0, 0, 0, 4.00
M, 106052083, 2, -316.293671, 816.923218, -223.871933, 1, 0, 0, 0, 3.55
M, 106052083, 3, -211.816025, 810.050537, -161.419464, 1, 0, 0, 0, 4.00
M, 106052083, 4, -268.235992, 816.411560, -175.023331, 1, 0, 0, 0, 4.00
M, 106052083, 5, -176.452118, 810.649536, -162.383759, 1, 0, 0, 0, 4.00
M, 106052083, 6, -152.803741, 811.572510, -163.477386, 1, 0, 0, 0, 3.52
M, 106052083, 7, -130.003540, 811.070435, -167.783752, 1, 0, 0, 0, 4.00
M, 106053125, 0, -313.129486, 818.585693, -181.391800, 1, 0, 0, 0, 4.00
M, 106053125, 1, -240.621170, 810.135193, -166.033997, 1, 0, 0, 0, 4.00
M, 106053125, 2, -316.294037, 816.925110, -223.873398, 1, 0, 0, 0, 4.00
M, 106053125, 3, -211.812897, 810.038818, -161.408142, 1, 0, 0, 0, 3.79
M, 106053125, 4, -268.236755, 816.409302, -175.023392, 1, 0, 0, 0, 4.00
M, 106053125, 5, -176.451935, 810.648376, -162.383759, 1, 0, 0, 0, 4.00
M, 106053125, 6, -152.803375, 811.572876, -163.475327, 1, 0, 0, 0, 4.00
M, 106053125, 7, -130.008545, 811.063721, -167.781021, 1, 0, 0, 0, 3.07
M, 106054167, 0, -313.149292, 818.584717, -181.398239, 1, 0, 0, 0, 3.57
M, 106054167, 1, -240.619141, 810.134338, -166.032578, 1, 0, 0, 0, 4.00
M, 106054167, 2, -316.292480, 816.924744, -223.871582, 1, 0, 0, 0, 4.00
M, 106054167, 3, -211.812958, 810.040100, -161.408569, 1, 0, 0, 0, 4.00
M, 106054167, 4, -268.217987, 816.435181, -175.008011, 1, 0, 0, 0, 3.32
M, 106054167, 5, -176.451859, 810.647278, -162.383759, 1, 0, 0, 0, 4.00
M, 106054167, 6, -152.804367, 811.570679, -163.474640, 1, 0, 0, 0, 4.00
M, 106054167, 7, -130.008270, 811.064148, -167.780594, 1, 0, 0, 0, 4.00
M, 106055208, 0, -313.145355, 818.584778, -181.396973, 1, 0, 0, 0, 4.00
M, 106055208, 1, -240.634521, 810.123352, -166.036621, 1, 0, 0, 0, 3.34
M, 106055208, 2, -316.290924, 816.924377, -223.869720, 1, 0, 0, 0, 4.00
M, 106055208, 3, -211.812332, 810.038513, -161.406174, 1, 0, 0, 0, 4.00
M, 106055208, 4, -268.222046, 816.428284, -175.010666, 1, 0, 0, 0, 4.00
M, 106055208, 5, -176.442673, 810.654358, -162.372665, 1, 0, 0, 0, 3.34
M, 106055208, 6, -152.805344, 811.568420, -163.473953, 1, 0, 0, 0, 4.00
M, 106055208, 7, -130.009201, 811.062866, -167.779648, 1, 0, 0, 0, 4.00
M, 106056250, 0, -313.146973, 818.584595, -181.397522, 1, 0, 0, 0, 4.00
M, 106056250, 1, -240.629562, 810.124268, -166.034332, 1, 0, 0, 0, 4.00
M, 106056250, 2, -316.296051, 816.931030, -223.882721, 1, 0, 0, 0, 3.55
M, 106056250, 3, -211.811615, 810.036743, -161.403854, 1, 0, 0, 0, 4.00
M, 106056250, 4, -268.220673, 816.428955, -175.009094, 1, 0, 0, 0, 4.00
M, 106056250, 5, -176.444016, 810.652039, -162.374512, 1, 0, 0, 0, 4.00
M, 106056250, 6, -152.789078, 811.590088, -163.463379, 1, 0, 0, 0, 3.52
M, 106056250, 7, -130.010147, 811.061646, -167.778687, 1, 0, 0, 0, 4.00
M, 106057292, 0, -313.148560, 818.584473, -181.398117, 1, 0, 0, 0, 4.00
M, 106057292, 1, -240.629486, 810.122131, -166.033554, 1, 0, 0, 0, 4.00
M, 106057292, 2, -316.293427, 816.929382, -223.878403, 1, 0, 0, 0, 4.00
M, 106057292, 3, -211.826843, 810.024475, -161.420425, 1, 0, 0, 0, 3.79
M, 106057292, 4, -268.219421, 816.429688, -175.007477, 1, 0, 0, 0, 4.00
M, 106057292, 5, -176.442886, 810.651917, -162.373322, 1, 0, 0, 0, 4.00
M, 106057292, 6, -152.792923, 811.583801, -163.464325, 1, 0, 0, 0, 4.00
M, 106057292, 7, -130.002136, 811.062866, -167.777267, 1, 0, 0, 0, 3.07
M, 106058333, 0, -313.136932, 818.594666, -181.394745, 1, 0, 0, 0, 3.57
M, 106058333, 1, -240.629333, 810.120239, -166.032745, 1, 0, 0, 0, 4.00
M, 106058333, 2, -316.292603, 816.929810, -223.878159, 1, 0, 0, 0, 4.00
M, 106058333, 3, -211.823547, 810.024536, -161.414948, 1, 0, 0, 0, 4.00
M, 106058333, 4, -268.226349, 816.427063, -175.005936, 1, 0, 0, 0, 3.32
M, 106058333, 5, -176.441742, 810.651733, -162.372162, 1, 0, 0, 0, 4.00
M, 106058333, 6, -152.791992, 811.584290, -163.462540, 1, 0, 0, 0, 4.00
M, 106058333, 7, -130.004578, 811.061096, -167.776367, 1, 0, 0, 0, 4.00
M, 106059375, 0, -313.140747, 818.592773, -181.395905, 1, 0, 0, 0, 4.00
M, 106059375, 1, -240.638031, 810.128357, -166.044083, 1, 0, 0, 0, 3.34
M, 106059375, 2, -316.291748, 816.930176, -223.877960, 1, 0, 0, 0, 4.00
M, 106059375, 3, -211.824646, 810.021606, -161.414703, 1, 0, 0, 0, 4.00
M, 106059375, 4, -268.223663, 816.428467, -175.004318, 1, 0, 0, 0, 4.00
M, 106059375, 5, -176.442398, 810.661987, -162.375854, 1, 0, 0, 0, 3.34
M, 106059375, 6, -152.791107, 811.584656, -163.460815, 1, 0, 0, 0, 4.00
M, 106059375, 7, -130.004547, 811.060059, -167.775360, 1, 0, 0, 0, 4.00
M, 106060417, 0, -313.140930, 818.593811, -181.396027, 1, 0, 0, 0, 4.00
M, 106060417, 1, -240.636429, 810.124634, -166.041336, 1, 0, 0, 0, 4.00
M, 106060417, 2, -316.300171, 816.923950, -223.881851, 1, 0, 0, 0, 3.55
M, 106060417, 3, -211.825745, 810.018555, -161.414429, 1, 0, 0, 0, 4.00
M, 106060417, 4, -268.223175, 816.428894, -175.002716, 1, 0, 0, 0, 4.00
M, 106060417, 5, -176.441040, 810.660095, -162.373856, 1, 0, 0, 0, 4.00
M, 106060417, 6, -152.802811, 811.576111, -163.462601, 1, 0, 0, 0, 3.52
M, 106060417, 7, -130.004547, 811.059021, -167.774368, 1, 0, 0, 0, 4.00
M, 106061458, 0, -313.141052, 818.594666, -181.396210, 1, 0, 0, 0, 4.00
M, 106061458, 1, -240.637253, 810.123779, -166.041840, 1, 0, 0, 0, 4.00
M, 106061458, 2, -316.297852, 816.925415, -223.880966, 1, 0, 0, 0, 4.00
M, 106061458, 3, -211.822968, 810.030945, -161.417358, 1, 0, 0, 0, 3.79
M, 106061458, 4, -268.222748, 816.429321, -175.001068, 1, 0, 0, 0, 4.00
M, 106061458, 5, -176.440079, 810.661011, -162.373230, 1, 0, 0, 0, 4.00
M, 106061458, 6, -152.799805, 811.578125, -163.460281, 1, 0, 0, 0, 4.00
M, 106061458, 7, -130.006393, 811.061035, -167.784317, 1, 0, 0, 0, 3.07
M, 106062500, 0, -313.150238, 818.575867, -181.397690, 1, 0, 0, 0, 3.57
M, 106062500, 1, -240.638062, 810.123047, -166.042343, 1, 0, 0, 0, 4.00
M, 106062500, 2, -316.298004, 816.924988, -223.881195, 1, 0, 0, 0, 4.00
M, 106062500, 3, -211.824677, 810.025452, -161.416550, 1, 0, 0, 0, 4.00
M, 106062500, 4, -268.241302, 816.419373, -175.023453, 1, 0, 0, 0, 3.60
M, 106062500, 5, -176.439178, 810.661987, -162.372604, 1, 0, 0, 0, 4.00
M, 106062500, 6, -152.800278, 811.577515, -163.458908, 1, 0, 0, 0, 4.00
M, 106062500, 7, -130.006073, 811.059570, -167.781494, 1, 0, 0, 0, 4.00
M, 106063542, 0, -313.148926, 818.580078, -181.397583, 1, 0, 0, 0, 4.00
M, 106063542, 1, -240.632965, 810.122559, -166.043488, 1, 0, 0, 0, 3.34
M, 106063542, 2, -316.298187, 816.924683, -223.881378, 1, 0, 0, 0, 4.00
M, 106063542, 3, -211.825363, 810.024231, -161.416641, 1, 0, 0, 0, 4.00
M, 106063542, 4, -268.237732, 816.421387, -175.017883, 1, 0, 0, 0, 4.00
M, 106063542, 5, -176.430634, 810.672424, -162.378860, 1, 0, 0, 0, 3.34
M, 106063542, 6, -152.800766, 811.576904, -163.457535, 1, 0, 0, 0, 4.00
M, 106063542, 7, -130.006271, 811.058777, -167.781708, 1, 0, 0, 0, 4.00
M, 106064583, 0, -313.149994, 818.579041, -181.397842, 1, 0, 0, 0, 4.00
M, 106064583, 1, -240.634750, 810.121704, -166.043900, 1, 0, 0, 0, 4.00
M, 106064583, 2, -316.313995, 816.918457, -223.899170, 1, 0, 0, 0, 3.55
M, 106064583, 3, -211.825989, 810.023071, -161.416733, 1, 0, 0, 0, 4.00
M, 106064583, 4, -268.239380, 816.420715, -175.018860, 1, 0, 0, 0, 4.00
M, 106064583, 5, -176.430954, 810.671814, -162.377075, 1, 0, 0, 0, 4.00
M, 106064583, 6, -152.804337, 811.582092, -163.479584, 1, 0, 0, 0, 3.52
M, 106064583, 7, -130.006454, 811.058105, -167.781845, 1, 0, 0, 0, 4.00
M, 106065625, 0, -313.151184, 818.577820, -181.398148, 1, 0, 0, 0, 4.00
M, 106065625, 1, -240.634903, 810.120911, -166.044464, 1, 0, 0, 0, 4.00
M, 106065625, 2, -316.311554, 816.919128, -223.896515, 1, 0, 0, 0, 4.00
M, 106065625, 3, -211.820328, 810.040039, -161.421738, 1, 0, 0, 0, 3.79
M, 106065625, 4, -268.240997, 816.419922, -175.019913, 1, 0, 0, 0, 4.00
M, 106065625, 5, -176.429138, 810.673950, -162.377106, 1, 0, 0, 0, 4.00
M, 106065625, 6, -152.804276, 811.580505, -163.474335, 1, 0, 0, 0, 4.00
M, 106065625, 7, -130.012482, 811.065796, -167.787598, 1, 0, 0, 0, 3.07
M, 106066667, 0, -313.136993, 818.577087, -181.389236, 1, 0, 0, 0, 3.57
M, 106066667, 1, -240.635086, 810.120117, -166.045090, 1, 0, 0, 0, 4.00
M, 106066667, 2, -316.313446, 816.918091, -223.898605, 1, 0, 0, 0, 4.00
M, 106066667, 3, -211.821960, 810.035950, -161.421021, 1, 0, 0, 0, 4.00
M, 106066667, 4, -268.217926, 816.424927, -175.007843, 1, 0, 0, 0, 3.32
M, 106066667, 5, -176.427383, 810.675903, -162.377197, 1, 0, 0, 0, 4.00
M, 106066667, 6, -152.805115, 811.580627, -163.475479, 1, 0, 0, 0, 4.00
M, 106066667, 7, -130.011673, 811.063843, -167.786819, 1, 0, 0, 0, 4.00
M, 106067708, 0, -313.140686, 818.575806, -181.391022, 1, 0, 0, 0, 4.00
M, 106067708, 1, -240.632721, 810.117615, -166.042969, 1, 0, 0, 0, 3.34
M, 106067708, 2, -316.315369, 816.916992, -223.900757, 1, 0, 0, 0, 4.00
M, 106067708, 3, -211.821899, 810.036682, -161.421616, 1, 0, 0, 0, 4.00
M, 106067708, 4, -268.223663, 816.423218, -175.011002, 1, 0, 0, 0, 4.00
M, 106067708, 5, -176.430420, 810.658997, -162.382263, 1, 0, 0, 0, 3.34
M, 106067708, 6, -152.805878, 811.580627, -163.476669, 1, 0, 0, 0, 4.00
M, 106067708, 7, -130.012497, 811.064087, -167.787628, 1, 0, 0, 0, 4.00
M, 106068750, 0, -313.140167, 818.574646, -181.390274, 1, 0, 0, 0, 4.00
M, 106068750, 1, -240.633331, 810.117126, -166.044022, 1, 0, 0, 0, 4.00
M, 106068750, 2, -316.285309, 816.925171, -223.882629, 1, 0, 0, 0, 3.55
M, 106068750, 3, -211.821899, 810.037354, -161.422211, 1, 0, 0, 0, 4.00
M, 106068750, 4, -268.222656, 816.423157, -175.010574, 1, 0, 0, 0, 4.00
M, 106068750, 5, -176.427856, 810.664124, -162.381577, 1, 0, 0, 0, 4.00
M, 106068750, 6, -152.781860, 811.610779, -163.468918, 1, 0, 0, 0, 3.52
M, 106068750, 7, -130.013306, 811.064331, -167.788406, 1, 0, 0, 0, 4.00
M, 106069792, 0, -313.139618, 818.573425, -181.389557, 1, 0, 0, 0, 4.00
M, 106069792, 1, -240.633209, 810.116150, -166.044312, 1, 0, 0, 0, 4.00
M, 106069792, 2, -316.292480, 816.922607, -223.888123, 1, 0, 0, 0, 4.00
M, 106069792, 3, -211.822708, 810.036621, -161.421265, 1, 0, 0, 0, 3.79
M, 106069792, 4, -268.221558, 816.423035, -175.010223, 1, 0, 0, 0, 4.00
M, 106069792, 5, -176.426605, 810.664063, -162.382202, 1, 0, 0, 0, 4.00
M, 106069792, 6, -152.786758, 811.605896, -163.471573, 1, 0, 0, 0, 4.00
M, 106069792, 7, -129.996170, 811.067078, -167.780472, 1, 0, 0, 0, 3.07
M, 106070833, 0, -313.137115, 818.589783, -181.393051, 1, 0, 0, 0, 3.57
M, 106070833, 1, -240.633087, 810.115173, -166.044617, 1, 0, 0, 0, 4.00
M, 106070833, 2, -316.290924, 816.922607, -223.888000, 1, 0, 0, 0, 4.00
M, 106070833, 3, -211.822525, 810.037476, -161.422150, 1, 0, 0, 0, 4.00
M, 106070833, 4, -268.221222, 816.436462, -175.023514, 1, 0, 0, 0, 3.32
M, 106070833, 5, -176.425354, 810.664063, -162.382858, 1, 0, 0, 0, 4.00
M, 106070833, 6, -152.784897, 811.609070, -163.471771, 1, 0, 0, 0, 4.00
M, 106070833, 7, -129.999954, 811.066833, -167.782684, 1, 0, 0, 0, 4.00
M, 106071875, 0, -313.136871, 818.585754, -181.391617, 1, 0, 0, 0, 4.00
M, 106071875, 1, -240.645966, 810.125732, -166.049408, 1, 0, 0, 0, 3.34
M, 106071875, 2, -316.289307, 816.922546, -223.887939, 1, 0, 0, 0, 4.00
M, 106071875, 3, -211.822586, 810.038086, -161.422577, 1, 0, 0, 0, 4.00
M, 106071875, 4, -268.220154, 816.434021, -175.020828, 1, 0, 0, 0, 4.00
M, 106071875, 5, -176.451767, 810.658264, -162.394073, 1, 0, 0, 0, 3.34
M, 106071875, 6, -152.782990, 811.612427, -163.471954, 1, 0, 0, 0, 4.00
M, 106071875, 7, -129.998825, 811.067322, -167.782501, 1, 0, 0, 0, 4.00
M, 106072917, 0, -313.136169, 818.586609, -181.391373, 1, 0, 0, 0, 4.00
M, 106072917, 1, -240.643753, 810.122681, -166.048965, 1, 0, 0, 0, 4.00
M, 106072917, 2, -316.308807, 816.926086, -223.908890, 1, 0, 0, 0, 3.55
M, 106072917, 3, -211.822617, 810.038757, -161.423050, 1, 0, 0, 0, 4.00
M, 106072917, 4, -268.219116, 816.435364, -175.021942, 1, 0, 0, 0, 4.00
M, 106072917, 5, -176.445984, 810.658997, -162.392990, 1, 0, 0, 0, 4.00
M, 106072917, 6, -152.793549, 811.604614, -163.483994, 1, 0, 0, 0, 3.52
M, 106072917, 7, -129.997635, 811.067932, -167.782333, 1, 0, 0, 0, 4.00
M, 106073958, 0, -313.135468, 818.587280, -181.391144, 1, 0, 0, 0, 4.00
M, 106073958, 1, -240.645065, 810.122986, -166.049744, 1, 0, 0, 0, 4.00
M, 106073958, 2, -316.303680, 816.925598, -223.905289, 1, 0, 0, 0, 4.00
M, 106073958, 3, -211.832718, 810.034607, -161.425369, 1, 0, 0, 0, 3.79
M, 106073958, 4, -268.218170, 816.436584, -175.023041, 1, 0, 0, 0, 4.00
M, 106073958, 5, -176.447739, 810.658325, -162.394775, 1, 0, 0, 0, 4.00
M, 106073958, 6, -152.789612, 811.609863, -163.482300, 1, 0, 0, 0, 4.00
M, 106073958, 7, -130.013397, 811.065491, -167.797104, 1, 0, 0, 0, 3.07
M, 106075000, 0, -313.135681, 818.587280, -181.385956, 1, 0, 0, 0, 3.57
M, 106075000, 1, -240.646408, 810.123230, -166.050568, 1, 0, 0, 0, 4.00
M, 106075000, 2, -316.304382, 816.925964, -223.907516, 1, 0, 0, 0, 4.00
M, 106075000, 3, -211.831146, 810.035828, -161.425522, 1, 0, 0, 0, 4.00
M, 106075000, 4, -268.218933, 816.431396, -175.021667, 1, 0, 0, 0, 3.32
M, 106075000, 5, -176.449524, 810.657715, -162.396576, 1, 0, 0, 0, 4.00
M, 106075000, 6, -152.789078, 811.611877, -163.483826, 1, 0, 0, 0, 4.00
M, 106075000, 7, -130.009491, 811.066467, -167.794479, 1, 0, 0, 0, 4.00
M, 106076042, 0, -313.134796, 818.588196, -181.386490, 1, 0, 0, 0, 4.00
M, 106076042, 1, -240.633179, 810.139771, -166.041779, 1, 0, 0, 0, 3.34
M, 106076042, 2, -316.305115, 816.926453, -223.909744, 1, 0, 0, 0, 4.00
M, 106076042, 3, -211.832275, 810.035889, -161.426208, 1, 0, 0, 0, 4.00
M, 106076042, 4, -268.217682, 816.433777, -175.023163, 1, 0, 0, 0, 4.00
M, 106076042, 5, -176.438980, 810.662354, -162.376328, 1, 0, 0, 0, 3.34
M, 106076042, 6, -152.788483, 811.614136, -163.485306, 1, 0, 0, 0, 4.00
M, 106076042, 7, -130.010208, 811.066650, -167.795944, 1, 0, 0, 0, 4.00
M, 106077083, 0, -313.134155, 818.588989, -181.385712, 1, 0, 0, 0, 4.00
M, 106077083, 1, -240.636902, 810.137451, -166.044128, 1, 0, 0, 0, 4.00
M, 106077083, 2, -316.292358, 816.928284, -223.890701, 1, 0, 0, 0, 3.55
M, 106077083, 3, -211.833435, 810.036072, -161.426865, 1, 0, 0, 0, 4.00
M, 106077083, 4, -268.216919, 816.434448, -175.023956, 1, 0, 0, 0, 4.00
M, 106077083, 5, -176.442825, 810.660583, -162.381790, 1, 0, 0, 0, 4.00
M, 106077083, 6, -152.786453, 811.607117, -163.475830, 1, 0, 0, 0, 3.52
M, 106077083, 7, -130.010895, 811.066833, -167.797409, 1, 0, 0, 0, 4.00
M, 106078125, 0, -313.133484, 818.589722, -181.384888, 1, 0, 0, 0, 4.00
M, 106078125, 1, -240.636566, 810.139526, -166.043869, 1, 0, 0, 0, 4.00
M, 106078125, 2, -316.295349, 816.928345, -223.896454, 1, 0, 0, 0, 4.00
M, 106078125, 3, -211.820740, 810.055420, -161.424927, 1, 0, 0, 0, 3.79
M, 106078125, 4, -268.216156, 816.435181, -175.024826, 1, 0, 0, 0, 4.00
M, 106078125, 5, -176.443268, 810.660645, -162.381195, 1, 0, 0, 0, 4.00
M, 106078125, 6, -152.786163, 811.610718, -163.479141, 1, 0, 0, 0, 4.00
M, 106078125, 7, -130.003769, 811.074036, -167.789780, 1, 0, 0, 0, 3.07
M, 106079167, 0, -313.134979, 818.599060, -181.395187, 1, 0, 0, 0, 3.57
M, 106079167, 1, -240.636307, 810.141602, -166.043594, 1, 0, 0, 0, 4.00
M, 106079167, 2, -316.294495, 816.928894, -223.896317, 1, 0, 0, 0, 4.00
M, 106079167, 3, -211.824188, 810.052307, -161.425995, 1, 0, 0, 0, 4.00
M, 106079167, 4, -268.220734, 816.447327, -175.023727, 1, 0, 0, 0, 3.32
M, 106079167, 5, -176.443710, 810.660522, -162.380600, 1, 0, 0, 0, 4.00
M, 106079167, 6, -152.785385, 811.611938, -163.479401, 1, 0, 0, 0, 4.00
M, 106079167, 7, -130.005798, 811.073120, -167.792725, 1, 0, 0, 0, 4.00
M, 106080208, 0, -313.134033, 818.598328, -181.392563, 1, 0, 0, 0, 4.00
M, 106080208, 1, -240.623489, 810.146362, -166.030670, 1, 0, 0, 0, 3.45
M, 106080208, 2, -316.293793, 816.929382, -223.896225, 1, 0, 0, 0, 4.00
M, 106080208, 3, -211.823807, 810.054504, -161.426392, 1, 0, 0, 0, 4.00
M, 106080208, 4, -268.219055, 816.446045, -175.024887, 1, 0, 0, 0, 4.00
M, 106080208, 5, -176.454834, 810.654175, -162.387360, 1, 0, 0, 0, 3.34
M, 106080208, 6, -152.784698, 811.612976, -163.479767, 1, 0, 0, 0, 4.00
M, 106080208, 7, -130.005646, 811.073975, -167.793167, 1, 0, 0, 0, 4.00
M, 106081250, 0, -313.133606, 818.600037, -181.392990, 1, 0, 0, 0, 4.00
M, 106081250, 1, -240.625275, 810.147949, -166.032516, 1, 0, 0, 0, 4.00
M, 106081250, 2, -316.302124, 816.940857, -223.905991, 1, 0, 0, 0, 3.55
M, 106081250, 3, -211.823456, 810.056580, -161.426743, 1, 0, 0, 0, 4.00
M, 106081250, 4, -268.218933, 816.447815, -175.025482, 1, 0, 0, 0, 4.00
M, 106081250, 5, -176.453552, 810.655151, -162.385544, 1, 0, 0, 0, 4.00
M, 106081250, 6, -152.787170, 811.611267, -163.480453, 1, 0, 0, 0, 3.52
M, 106081250, 7, -130.005524, 811.075012, -167.793686, 1, 0, 0, 0, 4.00
M, 106082292, 0, -313.133179, 818.601563, -181.393402, 1, 0, 0, 0, 4.00
M, 106082292, 1, -240.623642, 810.150391, -166.030869, 1, 0, 0, 0, 4.00
M, 106082292, 2, -316.299866, 816.939636, -223.904266, 1, 0, 0, 0, 4.00
M, 106082292, 3, -211.838150, 810.055237, -161.435150, 1, 0, 0, 0, 3.79
M, 106082292, 4, -268.218781, 816.449585, -175.026108, 1, 0, 0, 0, 4.00
M, 106082292, 5, -176.455093, 810.654297, -162.385757, 1, 0, 0, 0, 4.00
M, 106082292, 6, -152.785919, 811.612854, -163.480682, 1, 0, 0, 0, 4.00
M, 106082292, 7, -129.999176, 811.069824, -167.780777, 1, 0, 0, 0, 3.07
M, 106083333, 0, -313.131409, 818.593323, -181.388580, 1, 0, 0, 0, 3.57
M, 106083333, 1, -240.621933, 810.152710, -166.029175, 1, 0, 0, 0, 4.00
M, 106083333, 2, -316.300110, 816.941467, -223.905228, 1, 0, 0, 0, 4.00
M, 106083333, 3, -211.835251, 810.057922, -161.434189, 1, 0, 0, 0, 4.00
M, 106083333, 4, -268.214172, 816.453735, -175.023514, 1, 0, 0, 0, 3.32
M, 106083333, 5, -176.456711, 810.653625, -162.385956, 1, 0, 0, 0, 4.00
M, 106083333, 6, -152.785538, 811.613708, -163.481018, 1, 0, 0, 0, 4.00
M, 106083333, 7, -130.000076, 811.071777, -167.783463, 1, 0, 0, 0, 4.00
M, 106084375, 0, -313.131287, 818.596558, -181.389832, 1, 0, 0, 0, 4.00
M, 106084375, 1, -240.633057, 810.141785, -166.038712, 1, 0, 0, 0, 3.34
M, 106084375, 2, -316.300354, 816.943176, -223.906235, 1, 0, 0, 0, 4.00
M, 106084375, 3, -211.836563, 810.059753, -161.435440, 1, 0, 0, 0, 4.00
M, 106084375, 4, -268.214722, 816.455322, -175.024643, 1, 0, 0, 0, 4.00
M, 106084375, 5, -176.443649, 810.655151, -162.371124, 1, 0, 0, 0, 3.34
M, 106084375, 6, -152.785141, 811.614502, -163.481339, 1, 0, 0, 0, 4.00
M, 106084375, 7, -129.999237, 811.071960, -167.782471, 1, 0, 0, 0, 4.00
M, 106085417, 0, -313.130676, 818.597046, -181.389679, 1, 0, 0, 0, 4.00
M, 106085417, 1, -240.629333, 810.146301, -166.035217, 1, 0, 0, 0, 4.00
M, 106085417, 2, -316.283905, 816.938843, -223.882568, 1, 0, 0, 0, 3.55
M, 106085417, 3, -211.837875, 810.061401, -161.436752, 1, 0, 0, 0, 4.00
M, 106085417, 4, -268.214050, 816.457397, -175.024948, 1, 0, 0, 0, 4.00
M, 106085417, 5, -176.447647, 810.654053, -162.373764, 1, 0, 0, 0, 4.00
